,Region/Group,Country Code,Year,Continent,Population,CO2,Per Capita CO2,Cumulative CO2,Emissions Category,CO2 Log,Pop Log,Pop Outliers,Pop Category
769,World,WLD,1961,World,3064869656.0,9415.042,3.0719224817826964e-06,1513524.71,Moderate,9.150170109422943,21.843270879166045,not outlier,1B+
770,World,WLD,1962,World,3123374299.0,9747.287,3.1207553328209033e-06,1513524.71,Moderate,9.1848468562485,21.862179760771323,not outlier,1B+
771,World,WLD,1963,World,3192807820.0,10266.772,3.215593477217179e-06,1513524.71,Moderate,9.236765336836045,21.88416656126984,not outlier,1B+
772,World,WLD,1964,World,3264487340.0,10824.466,3.315824162454862e-06,1513524.71,Moderate,9.289656600442976,21.906368570807366,not outlier,1B+
773,World,WLD,1965,World,3334533717.0,11310.601,3.391958804415952e-06,1513524.71,Moderate,9.333584115237045,21.92759869184636,not outlier,1B+
774,World,WLD,1966,World,3404041107.0,11862.646,3.484871547410488e-06,1513524.71,Moderate,9.381234045206721,21.948229123965348,not outlier,1B+
775,World,WLD,1967,World,3473412894.0,12237.369,3.523154134983182e-06,1513524.71,Moderate,9.412331295553543,21.968403490771117,not outlier,1B+
776,World,WLD,1968,World,3545187239.0,12905.283,3.6402260670554105e-06,1513524.71,Moderate,9.4654695260409,21.988856813589273,not outlier,1B+
777,World,WLD,1969,World,3619491592.0,13761.785,3.802132053688716e-06,1513524.71,Moderate,9.529723489263384,22.009599408998266,not outlier,1B+
778,World,WLD,1970,World,3694683801.0,14899.124,4.032584329941148e-06,1513524.71,Moderate,9.609124814046572,22.03016081312465,not outlier,1B+
779,World,WLD,1971,World,3769847834.0,15503.854,4.112594110608869e-06,1513524.71,Moderate,9.6489084151729,22.050300475522796,not outlier,1B+
780,World,WLD,1972,World,3844917687.0,16224.597,4.219751453940554e-06,1513524.71,Moderate,9.694345335964707,22.070018032132612,not outlier,1B+
781,World,WLD,1973,World,3920805030.0,17085.094,4.357547460093929e-06,1513524.71,Moderate,9.746020195276671,22.089562834715288,not outlier,1B+
782,World,WLD,1974,World,3996416108.0,17011.072,4.256581782349277e-06,1513524.71,Moderate,9.741678488671175,22.108663823692805,not outlier,1B+
783,World,WLD,1975,World,4070735264.0,17052.752,4.1891085747599235e-06,1513524.71,Moderate,9.744125517153336,22.12708947487596,not outlier,1B+
784,World,WLD,1976,World,4144246391.0,17989.111,4.340743600348351e-06,1513524.71,Moderate,9.797577497020042,22.144986797665023,not outlier,1B+
785,World,WLD,1977,World,4217863819.0,18498.635,4.385782897178928e-06,1513524.71,Moderate,9.825506281142053,22.16259463303847,not outlier,1B+
786,World,WLD,1978,World,4292097508.0,19069.291,4.442883919681911e-06,1513524.71,Moderate,9.855886958048044,22.18004138023592,not outlier,1B+
787,World,WLD,1979,World,4368539472.0,19609.02,4.488690127600614e-06,1513524.71,Moderate,9.883795939077684,22.197694573486256,not outlier,1B+
788,World,WLD,1980,World,4447606208.0,19488.523,4.38180047616302e-06,1513524.71,Moderate,9.877632318112834,22.21563185782621,not outlier,1B+
789,World,WLD,1981,World,4528777285.0,19022.902,4.2004498792658115e-06,1513524.71,Moderate,9.853451467529574,22.233717825217514,not outlier,1B+
790,World,WLD,1982,World,4612673436.0,18871.098,4.091141127121405e-06,1513524.71,Moderate,9.845439813952366,22.252073447123752,not outlier,1B+
791,World,WLD,1983,World,4697327604.0,18991.91,4.0431308184312025e-06,1513524.71,Moderate,9.851821030613108,22.270259589270317,not outlier,1B+
792,World,WLD,1984,World,4782175500.0,19647.801,4.108548713864642e-06,1513524.71,Moderate,9.88577159762404,22.28816140564369,not outlier,1B+
793,World,WLD,1985,World,4868943460.0,20311.902,4.171726816478579e-06,1513524.71,Moderate,9.91901152964549,22.306142802044228,not outlier,1B+
794,World,WLD,1986,World,4958072822.0,20614.963,4.157858050919931e-06,1513524.71,Moderate,9.933820957608045,22.324282958430565,not outlier,1B+
795,World,WLD,1987,World,5049746378.0,21250.074,4.2081467878425005e-06,1513524.71,Moderate,9.964162714251872,22.342603856992316,not outlier,1B+
796,World,WLD,1988,World,5141992550.0,22085.131,4.29505309182138e-06,1513524.71,Moderate,10.002705133948718,22.36070649713095,not outlier,1B+
797,World,WLD,1989,World,5234431714.0,22386.637,4.276803714933323e-06,1513524.71,Moderate,10.016264165836564,22.378524120457584,not outlier,1B+
798,World,WLD,1990,World,5327803075.0,22728.988,4.266108878282818e-06,1513524.71,Moderate,10.031440388909802,22.396204809291245,not outlier,1B+
799,World,WLD,1991,World,5418735879.0,23186.102,4.2788765715369906e-06,1513524.71,Moderate,10.051351454781996,22.41312839272272,not outlier,1B+
800,World,WLD,1992,World,5505989821.0,22528.172,4.091575308417193e-06,1513524.71,Moderate,10.022566281752287,22.42910239513624,not outlier,1B+
801,World,WLD,1993,World,5591544841.0,22755.787,4.069677995451847e-06,1513524.71,Moderate,10.032618709557978,22.44452144407308,not outlier,1B+
802,World,WLD,1994,World,5675551281.0,22992.947,4.051227072332747e-06,1513524.71,Moderate,10.042986286361913,22.45943353779852,not outlier,1B+
803,World,WLD,1995,World,5758878997.0,23532.084,4.086226505585319e-06,1513524.71,Moderate,10.066162539856247,22.474008674310813,not outlier,1B+
804,World,WLD,1996,World,5842055726.0,24258.168,4.152334236053126e-06,1513524.71,Moderate,10.096549886773923,22.488348579894193,not outlier,1B+
805,World,WLD,1997,World,5924787787.0,24401.906,4.11861266213483e-06,1513524.71,Moderate,10.102457502550303,22.502410706954876,not outlier,1B+
806,World,WLD,1998,World,6007066714.0,24303.777,4.04586433897228e-06,1513524.71,Moderate,10.098428194370605,22.516202398962186,not outlier,1B+
807,World,WLD,1999,World,6089006330.0,24853.729,4.081738078928881e-06,1513524.71,Moderate,10.120803315230548,22.529750741316107,not outlier,1B+
808,World,WLD,2000,World,6171703018.0,25510.553,4.133470603753539e-06,1513524.71,Moderate,10.146886687369886,22.543240652823666,not outlier,1B+
809,World,WLD,2001,World,6254936479.0,25706.293,4.109760840306689e-06,1513524.71,Moderate,10.15453000494606,22.556636825737783,not outlier,1B+
810,World,WLD,2002,World,6337730319.0,26276.869,4.146100840110549e-06,1513524.71,Moderate,10.176482381030654,22.569786547609656,not outlier,1B+
811,World,WLD,2003,World,6420361649.0,27669.49,4.309646638723171e-06,1513524.71,Moderate,10.228121781333968,22.582740284837406,not outlier,1B+
812,World,WLD,2004,World,6503377778.0,28632.506,4.402713017358409e-06,1513524.71,Moderate,10.262332849553808,22.595587537180077,not outlier,1B+
813,World,WLD,2005,World,6586970145.0,29614.395,4.4959054539634625e-06,1513524.71,Moderate,10.296049606457673,22.608359314334184,not outlier,1B+
814,World,WLD,2006,World,6671452018.0,30628.396,4.5909639936497555e-06,1513524.71,Moderate,10.32971548040288,22.62110336718504,not outlier,1B+
815,World,WLD,2007,World,6757308750.0,31534.645,4.666746210168361e-06,1513524.71,Moderate,10.358873772352988,22.633890533975567,not outlier,1B+
816,World,WLD,2008,World,6844457675.0,32074.199,4.686156379804044e-06,1513524.71,Moderate,10.375838393673476,22.646705063329616,not outlier,1B+
817,World,WLD,2009,World,6932766459.0,31541.922,4.549687658820933e-06,1513524.71,Moderate,10.35910450048707,22.65952477106607,not outlier,1B+
818,World,WLD,2010,World,7021732131.0,33355.902,4.750380871514337e-06,1513524.71,Moderate,10.415019986452963,22.67227576699836,not outlier,1B+
819,World,WLD,2011,World,7110923797.0,34504.539,4.852328612290429e-06,1513524.71,Moderate,10.4488751408572,22.684898001716686,not outlier,1B+
820,World,WLD,2012,World,7201202531.0,35000.02,4.860302130002681e-06,1513524.71,Moderate,10.463132482904049,22.697513867355745,not outlier,1B+
821,World,WLD,2013,World,7291793608.0,35301.656,4.841285683301529e-06,1513524.71,Moderate,10.471713480884143,22.710015389604727,not outlier,1B+
822,World,WLD,2014,World,7381616239.0,35450.094,4.802484015994102e-06,1513524.71,Moderate,10.475909391850816,22.722258454291225,not outlier,1B+
823,World,WLD,2015,World,7470491904.0,35404.898,4.7392994269952696e-06,1513524.71,Moderate,10.474633695413425,22.73422668465935,high outlier,1B+
824,World,WLD,2016,World,7558554580.0,35416.656,4.6856387190366766e-06,1513524.71,Moderate,10.474965731846051,22.745945815868726,high outlier,1B+
825,World,WLD,2017,World,7645618013.0,35989.898,4.707258188782862e-06,1513524.71,Moderate,10.491021352137178,22.757398512039867,high outlier,1B+
826,World,WLD,2018,World,7729902724.0,36730.426,4.7517319831151866e-06,1513524.71,Moderate,10.5113879619098,22.768362115378594,high outlier,1B+
827,World,WLD,2019,World,7811293714.0,37104.273,4.75008037829878e-06,1513524.71,Moderate,10.521514367876158,22.77883643560733,high outlier,1B+
828,World,WLD,2020,World,7887001284.0,35126.527,4.453724011844601e-06,1513524.71,Moderate,10.466740347108768,22.788481834288586,high outlier,1B+
829,World,WLD,2021,World,7954448405.0,36991.734,4.6504461549776055e-06,1513524.71,Moderate,10.518476793963224,22.79699715704861,high outlier,1B+
830,World,WLD,2022,World,8021407170.0,37293.836,4.649288486374143e-06,1513524.71,Moderate,10.526610151007294,22.8053797011646,high outlier,1B+
831,World,WLD,2023,World,8091734935.0,37791.57,4.670391492501354e-06,1513524.71,Moderate,10.539867801440503,22.81410899941289,high outlier,1B+
